MODULE,CONTRACT_REF_NO,MAKER_ID,MAKER_DT_STAMP,CHECKER_ID,CHECKER_DT_STAMP,EVENT_SEQ_NO,EVENT_DATE,EVENT_CODE,CONTRACT_STATUS,AUTH_STATUS,NEW_VERSION_INDICATOR,REVERSED_EVENT_SEQ_NO,EVENT_VALUE_DATE,ECA_STATUS,WORKFLOW_STATUS,RATE_REVISION_STATUS,RELEASE_BY,RELEASE_DT_STAMP,RATE_ASSIGNED_BY,RATE_ASSIGN_DT_STAMP,RATE_ASSIGN_AUTH_BY,RATE_ASSIGN_AUTH_DT_STAMP,INFORM_STATUS,TRN_TYPE,CUTOFF_STATUS,CUTOFF_EVENT_SEQ_NO,TXN_ID,TXN_BRANCH
MO,CONTRACT_REF_NO_,MAKER_ID_136,2026-09-29,CHECKER_ID_1,2026-09-29,540016,2026-09-29,EVEN,C,A,N,9586,2026-09-29,E,WO,RA,RELEASE_BY_1,2026-09-29,RATE_ASSIGNE,2026-09-29,RATE_ASSIGN_,2026-09-29,I,TRN_TYPE_1,C,1806,TXN0000000000001367,017
MO,CONTRACT_REF_NO_,MAKER_ID_136,2026-09-30,CHECKER_ID_1,2026-09-30,625356,2026-09-30,EVEN,C,A,N,8255,2026-09-30,E,WO,RA,RELEASE_BY_1,2026-09-30,RATE_ASSIGNE,2026-09-30,RATE_ASSIGN_,2026-09-30,I,TRN_TYPE_1,C,6754,TXN0000000000001368,018
MO,CONTRACT_REF_NO_,MAKER_ID_136,2026-10-01,CHECKER_ID_1,2026-10-01,905037,2026-10-01,EVEN,C,A,N,7111,2026-10-01,E,WO,RA,RELEASE_BY_1,2026-10-01,RATE_ASSIGNE,2026-10-01,RATE_ASSIGN_,2026-10-01,I,TRN_TYPE_1,C,8028,TXN0000000000001369,019
MO,CONTRACT_REF_NO_,MAKER_ID_137,2026-10-02,CHECKER_ID_1,2026-10-02,185216,2026-10-02,EVEN,C,A,N,6774,2026-10-02,E,WO,RA,RELEASE_BY_1,2026-10-02,RATE_ASSIGNE,2026-10-02,RATE_ASSIGN_,2026-10-02,I,TRN_TYPE_1,C,1235,TXN0000000000001370,020
MO,CONTRACT_REF_NO_,MAKER_ID_137,2026-10-03,CHECKER_ID_1,2026-10-03,562437,2026-10-03,EVEN,C,A,N,8014,2026-10-03,E,WO,RA,RELEASE_BY_1,2026-10-03,RATE_ASSIGNE,2026-10-03,RATE_ASSIGN_,2026-10-03,I,TRN_TYPE_1,C,7053,TXN0000000000001371,021
MO,CONTRACT_REF_NO_,MAKER_ID_137,2026-10-04,CHECKER_ID_1,2026-10-04,683999,2026-10-04,EVEN,C,A,N,5985,2026-10-04,E,WO,RA,RELEASE_BY_1,2026-10-04,RATE_ASSIGNE,2026-10-04,RATE_ASSIGN_,2026-10-04,I,TRN_TYPE_1,C,2961,TXN0000000000001372,022
MO,CONTRACT_REF_NO_,MAKER_ID_137,2026-10-05,CHECKER_ID_1,2026-10-05,984576,2026-10-05,EVEN,C,A,N,535,2026-10-05,E,WO,RA,RELEASE_BY_1,2026-10-05,RATE_ASSIGNE,2026-10-05,RATE_ASSIGN_,2026-10-05,I,TRN_TYPE_1,C,4383,TXN0000000000001373,023
MO,CONTRACT_REF_NO_,MAKER_ID_137,2026-10-06,CHECKER_ID_1,2026-10-06,529946,2026-10-06,EVEN,C,A,N,445,2026-10-06,E,WO,RA,RELEASE_BY_1,2026-10-06,RATE_ASSIGNE,2026-10-06,RATE_ASSIGN_,2026-10-06,I,TRN_TYPE_1,C,7607,TXN0000000000001374,024
MO,CONTRACT_REF_NO_,MAKER_ID_137,2026-10-07,CHECKER_ID_1,2026-10-07,937237,2026-10-07,EVEN,C,A,N,8592,2026-10-07,E,WO,RA,RELEASE_BY_1,2026-10-07,RATE_ASSIGNE,2026-10-07,RATE_ASSIGN_,2026-10-07,I,TRN_TYPE_1,C,7251,TXN0000000000001375,025
MO,CONTRACT_REF_NO_,MAKER_ID_137,2026-10-08,CHECKER_ID_1,2026-10-08,860686,2026-10-08,EVEN,C,A,N,5904,2026-10-08,E,WO,RA,RELEASE_BY_1,2026-10-08,RATE_ASSIGNE,2026-10-08,RATE_ASSIGN_,2026-10-08,I,TRN_TYPE_1,C,1624,TXN0000000000001376,001
MO,CONTRACT_REF_NO_,MAKER_ID_137,2026-10-09,CHECKER_ID_1,2026-10-09,443829,2026-10-09,EVEN,C,A,N,3547,2026-10-09,E,WO,RA,RELEASE_BY_1,2026-10-09,RATE_ASSIGNE,2026-10-09,RATE_ASSIGN_,2026-10-09,I,TRN_TYPE_1,C,9747,TXN0000000000001377,002
MO,CONTRACT_REF_NO_,MAKER_ID_137,2026-10-10,CHECKER_ID_1,2026-10-10,563094,2026-10-10,EVEN,C,A,N,5196,2026-10-10,E,WO,RA,RELEASE_BY_1,2026-10-10,RATE_ASSIGNE,2026-10-10,RATE_ASSIGN_,2026-10-10,I,TRN_TYPE_1,C,5598,TXN0000000000001378,003
MO,CONTRACT_REF_NO_,MAKER_ID_137,2026-10-11,CHECKER_ID_1,2026-10-11,215461,2026-10-11,EVEN,C,A,N,4589,2026-10-11,E,WO,RA,RELEASE_BY_1,2026-10-11,RATE_ASSIGNE,2026-10-11,RATE_ASSIGN_,2026-10-11,I,TRN_TYPE_1,C,6168,TXN0000000000001379,004
MO,CONTRACT_REF_NO_,MAKER_ID_138,2026-10-12,CHECKER_ID_1,2026-10-12,730253,2026-10-12,EVEN,C,A,N,4254,2026-10-12,E,WO,RA,RELEASE_BY_1,2026-10-12,RATE_ASSIGNE,2026-10-12,RATE_ASSIGN_,2026-10-12,I,TRN_TYPE_1,C,5266,TXN0000000000001380,005
MO,CONTRACT_REF_NO_,MAKER_ID_138,2026-10-13,CHECKER_ID_1,2026-10-13,64304,2026-10-13,EVEN,C,U,N,453,2026-10-13,E,WO,RA,RELEASE_BY_1,2026-10-13,RATE_ASSIGNE,2026-10-13,RATE_ASSIGN_,2026-10-13,I,TRN_TYPE_1,C,9418,TXN0000000000001381,006
MO,CONTRACT_REF_NO_,MAKER_ID_138,2026-10-14,CHECKER_ID_1,2026-10-14,462750,2026-10-14,EVEN,C,A,N,6594,2026-10-14,E,WO,RA,RELEASE_BY_1,2026-10-14,RATE_ASSIGNE,2026-10-14,RATE_ASSIGN_,2026-10-14,I,TRN_TYPE_1,C,8785,TXN0000000000001382,007
MO,CONTRACT_REF_NO_,MAKER_ID_138,2026-10-15,CHECKER_ID_1,2026-10-15,628960,2026-10-15,EVEN,C,A,N,3464,2026-10-15,E,WO,RA,RELEASE_BY_1,2026-10-15,RATE_ASSIGNE,2026-10-15,RATE_ASSIGN_,2026-10-15,I,TRN_TYPE_1,C,1265,TXN0000000000001383,008
MO,CONTRACT_REF_NO_,MAKER_ID_138,2026-10-16,CHECKER_ID_1,2026-10-16,256152,2026-10-16,EVEN,C,A,N,6003,2026-10-16,E,WO,RA,RELEASE_BY_1,2026-10-16,RATE_ASSIGNE,2026-10-16,RATE_ASSIGN_,2026-10-16,I,TRN_TYPE_1,C,121,TXN0000000000001384,009
MO,CONTRACT_REF_NO_,MAKER_ID_138,2026-10-17,CHECKER_ID_1,2026-10-17,490007,2026-10-17,EVEN,C,A,N,5023,2026-10-17,E,WO,RA,RELEASE_BY_1,2026-10-17,RATE_ASSIGNE,2026-10-17,RATE_ASSIGN_,2026-10-17,I,TRN_TYPE_1,C,9981,TXN0000000000001385,010
MO,CONTRACT_REF_NO_,MAKER_ID_138,2026-10-18,CHECKER_ID_1,2026-10-18,777383,2026-10-18,EVEN,C,A,N,9965,2026-10-18,E,WO,RA,RELEASE_BY_1,2026-10-18,RATE_ASSIGNE,2026-10-18,RATE_ASSIGN_,2026-10-18,I,TRN_TYPE_1,C,8920,TXN0000000000001386,011
MO,CONTRACT_REF_NO_,MAKER_ID_138,2026-10-19,CHECKER_ID_1,2026-10-19,85040,2026-10-19,EVEN,C,A,N,3142,2026-10-19,E,WO,RA,RELEASE_BY_1,2026-10-19,RATE_ASSIGNE,2026-10-19,RATE_ASSIGN_,2026-10-19,I,TRN_TYPE_1,C,5620,TXN0000000000001387,012
MO,CONTRACT_REF_NO_,MAKER_ID_138,2026-10-20,CHECKER_ID_1,2026-10-20,780596,2026-10-20,EVEN,C,A,N,85,2026-10-20,E,WO,RA,RELEASE_BY_1,2026-10-20,RATE_ASSIGNE,2026-10-20,RATE_ASSIGN_,2026-10-20,I,TRN_TYPE_1,C,9472,TXN0000000000001388,013
MO,CONTRACT_REF_NO_,MAKER_ID_138,2026-10-21,CHECKER_ID_1,2026-10-21,401580,2026-10-21,EVEN,C,A,N,7152,2026-10-21,E,WO,RA,RELEASE_BY_1,2026-10-21,RATE_ASSIGNE,2026-10-21,RATE_ASSIGN_,2026-10-21,I,TRN_TYPE_1,C,2542,TXN0000000000001389,014
MO,CONTRACT_REF_NO_,MAKER_ID_139,2026-10-22,CHECKER_ID_1,2026-10-22,874863,2026-10-22,EVEN,C,A,N,2146,2026-10-22,E,WO,RA,RELEASE_BY_1,2026-10-22,RATE_ASSIGNE,2026-10-22,RATE_ASSIGN_,2026-10-22,I,TRN_TYPE_1,C,5488,TXN0000000000001390,015
MO,CONTRACT_REF_NO_,MAKER_ID_139,2026-10-23,CHECKER_ID_1,2026-10-23,862191,2026-10-23,EVEN,C,A,N,7310,2026-10-23,E,WO,RA,RELEASE_BY_1,2026-10-23,RATE_ASSIGNE,2026-10-23,RATE_ASSIGN_,2026-10-23,I,TRN_TYPE_1,C,4806,TXN0000000000001391,016
MO,CONTRACT_REF_NO_,MAKER_ID_139,2026-10-24,CHECKER_ID_1,2026-10-24,353127,2026-10-24,EVEN,C,A,N,7307,2026-10-24,E,WO,RA,RELEASE_BY_1,2026-10-24,RATE_ASSIGNE,2026-10-24,RATE_ASSIGN_,2026-10-24,I,TRN_TYPE_1,C,4155,TXN0000000000001392,017
MO,CONTRACT_REF_NO_,MAKER_ID_139,2026-10-25,CHECKER_ID_1,2026-10-25,21977,2026-10-25,EVEN,C,A,N,3545,2026-10-25,E,WO,RA,RELEASE_BY_1,2026-10-25,RATE_ASSIGNE,2026-10-25,RATE_ASSIGN_,2026-10-25,I,TRN_TYPE_1,C,5792,TXN0000000000001393,018
MO,CONTRACT_REF_NO_,MAKER_ID_139,2026-10-26,CHECKER_ID_1,2026-10-26,860040,2026-10-26,EVEN,C,A,N,5880,2026-10-26,E,WO,RA,RELEASE_BY_1,2026-10-26,RATE_ASSIGNE,2026-10-26,RATE_ASSIGN_,2026-10-26,I,TRN_TYPE_1,C,4269,TXN0000000000001394,019
MO,CONTRACT_REF_NO_,MAKER_ID_139,2026-10-27,CHECKER_ID_1,2026-10-27,322071,2026-10-27,EVEN,C,A,N,3948,2026-10-27,E,WO,RA,RELEASE_BY_1,2026-10-27,RATE_ASSIGNE,2026-10-27,RATE_ASSIGN_,2026-10-27,I,TRN_TYPE_1,C,1545,TXN0000000000001395,020
MO,CONTRACT_REF_NO_,MAKER_ID_139,2026-10-28,CHECKER_ID_1,2026-10-28,128223,2026-10-28,EVEN,C,A,N,7941,2026-10-28,E,WO,RA,RELEASE_BY_1,2026-10-28,RATE_ASSIGNE,2026-10-28,RATE_ASSIGN_,2026-10-28,I,TRN_TYPE_1,C,5989,TXN0000000000001396,021
MO,CONTRACT_REF_NO_,MAKER_ID_139,2026-10-29,CHECKER_ID_1,2026-10-29,65031,2026-10-29,EVEN,C,A,N,7014,2026-10-29,E,WO,RA,RELEASE_BY_1,2026-10-29,RATE_ASSIGNE,2026-10-29,RATE_ASSIGN_,2026-10-29,I,TRN_TYPE_1,C,2852,TXN0000000000001397,022
MO,CONTRACT_REF_NO_,MAKER_ID_139,2026-10-30,CHECKER_ID_1,2026-10-30,890336,2026-10-30,EVEN,C,A,N,1189,2026-10-30,E,WO,RA,RELEASE_BY_1,2026-10-30,RATE_ASSIGNE,2026-10-30,RATE_ASSIGN_,2026-10-30,I,TRN_TYPE_1,C,7411,TXN0000000000001398,023
MO,CONTRACT_REF_NO_,MAKER_ID_139,2026-10-31,CHECKER_ID_1,2026-10-31,159632,2026-10-31,EVEN,C,A,N,4841,2026-10-31,E,WO,RA,RELEASE_BY_1,2026-10-31,RATE_ASSIGNE,2026-10-31,RATE_ASSIGN_,2026-10-31,I,TRN_TYPE_1,C,4310,TXN0000000000001399,024
MO,CONTRACT_REF_NO_,MAKER_ID_140,2026-11-01,CHECKER_ID_1,2026-11-01,469518,2026-11-01,EVEN,C,A,N,2146,2026-11-01,E,WO,RA,RELEASE_BY_1,2026-11-01,RATE_ASSIGNE,2026-11-01,RATE_ASSIGN_,2026-11-01,I,TRN_TYPE_1,C,1970,TXN0000000000001400,025
MO,CONTRACT_REF_NO_,MAKER_ID_140,2026-11-02,CHECKER_ID_1,2026-11-02,879726,2026-11-02,EVEN,C,A,N,2636,2026-11-02,E,WO,RA,RELEASE_BY_1,2026-11-02,RATE_ASSIGNE,2026-11-02,RATE_ASSIGN_,2026-11-02,I,TRN_TYPE_1,C,1113,TXN0000000000001401,001
MO,CONTRACT_REF_NO_,MAKER_ID_140,2026-11-03,CHECKER_ID_1,2026-11-03,176116,2026-11-03,EVEN,C,A,N,9742,2026-11-03,E,WO,RA,RELEASE_BY_1,2026-11-03,RATE_ASSIGNE,2026-11-03,RATE_ASSIGN_,2026-11-03,I,TRN_TYPE_1,C,5004,TXN0000000000001402,002
MO,CONTRACT_REF_NO_,MAKER_ID_140,2026-11-04,CHECKER_ID_1,2026-11-04,931515,2026-11-04,EVEN,C,A,N,7187,2026-11-04,E,WO,RA,RELEASE_BY_1,2026-11-04,RATE_ASSIGNE,2026-11-04,RATE_ASSIGN_,2026-11-04,I,TRN_TYPE_1,C,5972,TXN0000000000001403,003
MO,CONTRACT_REF_NO_,MAKER_ID_140,2026-11-05,CHECKER_ID_1,2026-11-05,683232,2026-11-05,EVEN,C,U,N,6873,2026-11-05,E,WO,RA,RELEASE_BY_1,2026-11-05,RATE_ASSIGNE,2026-11-05,RATE_ASSIGN_,2026-11-05,I,TRN_TYPE_1,C,7869,TXN0000000000001404,004
MO,CONTRACT_REF_NO_,MAKER_ID_140,2026-11-06,CHECKER_ID_1,2026-11-06,955446,2026-11-06,EVEN,C,A,N,6657,2026-11-06,E,WO,RA,RELEASE_BY_1,2026-11-06,RATE_ASSIGNE,2026-11-06,RATE_ASSIGN_,2026-11-06,I,TRN_TYPE_1,C,4065,TXN0000000000001405,005
MO,CONTRACT_REF_NO_,MAKER_ID_140,2026-11-07,CHECKER_ID_1,2026-11-07,988812,2026-11-07,EVEN,C,A,N,1179,2026-11-07,E,WO,RA,RELEASE_BY_1,2026-11-07,RATE_ASSIGNE,2026-11-07,RATE_ASSIGN_,2026-11-07,I,TRN_TYPE_1,C,7041,TXN0000000000001406,006
MO,CONTRACT_REF_NO_,MAKER_ID_140,2026-11-08,CHECKER_ID_1,2026-11-08,628194,2026-11-08,EVEN,C,A,N,6599,2026-11-08,E,WO,RA,RELEASE_BY_1,2026-11-08,RATE_ASSIGNE,2026-11-08,RATE_ASSIGN_,2026-11-08,I,TRN_TYPE_1,C,7033,TXN0000000000001407,007
MO,CONTRACT_REF_NO_,MAKER_ID_140,2026-11-09,CHECKER_ID_1,2026-11-09,789090,2026-11-09,EVEN,C,A,N,7345,2026-11-09,E,WO,RA,RELEASE_BY_1,2026-11-09,RATE_ASSIGNE,2026-11-09,RATE_ASSIGN_,2026-11-09,I,TRN_TYPE_1,C,4599,TXN0000000000001408,008
MO,CONTRACT_REF_NO_,MAKER_ID_140,2026-11-10,CHECKER_ID_1,2026-11-10,843713,2026-11-10,EVEN,C,A,N,2962,2026-11-10,E,WO,RA,RELEASE_BY_1,2026-11-10,RATE_ASSIGNE,2026-11-10,RATE_ASSIGN_,2026-11-10,I,TRN_TYPE_1,C,4131,TXN0000000000001409,009
MO,CONTRACT_REF_NO_,MAKER_ID_141,2026-11-11,CHECKER_ID_1,2026-11-11,698077,2026-11-11,EVEN,C,A,N,2506,2026-11-11,E,WO,RA,RELEASE_BY_1,2026-11-11,RATE_ASSIGNE,2026-11-11,RATE_ASSIGN_,2026-11-11,I,TRN_TYPE_1,C,5730,TXN0000000000001410,010
MO,CONTRACT_REF_NO_,MAKER_ID_141,2026-11-12,CHECKER_ID_1,2026-11-12,255757,2026-11-12,EVEN,C,A,N,2621,2026-11-12,E,WO,RA,RELEASE_BY_1,2026-11-12,RATE_ASSIGNE,2026-11-12,RATE_ASSIGN_,2026-11-12,I,TRN_TYPE_1,C,4496,TXN0000000000001411,011
MO,CONTRACT_REF_NO_,MAKER_ID_141,2026-11-13,CHECKER_ID_1,2026-11-13,338843,2026-11-13,EVEN,C,A,N,8260,2026-11-13,E,WO,RA,RELEASE_BY_1,2026-11-13,RATE_ASSIGNE,2026-11-13,RATE_ASSIGN_,2026-11-13,I,TRN_TYPE_1,C,4820,TXN0000000000001412,012
MO,CONTRACT_REF_NO_,MAKER_ID_141,2026-11-14,CHECKER_ID_1,2026-11-14,817334,2026-11-14,EVEN,C,A,N,9425,2026-11-14,E,WO,RA,RELEASE_BY_1,2026-11-14,RATE_ASSIGNE,2026-11-14,RATE_ASSIGN_,2026-11-14,I,TRN_TYPE_1,C,8991,TXN0000000000001413,013
MO,CONTRACT_REF_NO_,MAKER_ID_141,2026-11-15,CHECKER_ID_1,2026-11-15,519992,2026-11-15,EVEN,C,A,N,4291,2026-11-15,E,WO,RA,RELEASE_BY_1,2026-11-15,RATE_ASSIGNE,2026-11-15,RATE_ASSIGN_,2026-11-15,I,TRN_TYPE_1,C,1816,TXN0000000000001414,014
MO,CONTRACT_REF_NO_,MAKER_ID_141,2026-11-16,CHECKER_ID_1,2026-11-16,16891,2026-11-16,EVEN,C,A,N,5018,2026-11-16,E,WO,RA,RELEASE_BY_1,2026-11-16,RATE_ASSIGNE,2026-11-16,RATE_ASSIGN_,2026-11-16,I,TRN_TYPE_1,C,4436,TXN0000000000001415,015
MO,CONTRACT_REF_NO_,MAKER_ID_141,2026-11-17,CHECKER_ID_1,2026-11-17,53158,2026-11-17,EVEN,C,A,N,7802,2026-11-17,E,WO,RA,RELEASE_BY_1,2026-11-17,RATE_ASSIGNE,2026-11-17,RATE_ASSIGN_,2026-11-17,I,TRN_TYPE_1,C,8384,TXN0000000000001416,016
MO,CONTRACT_REF_NO_,MAKER_ID_141,2026-11-18,CHECKER_ID_1,2026-11-18,380020,2026-11-18,EVEN,C,A,N,5905,2026-11-18,E,WO,RA,RELEASE_BY_1,2026-11-18,RATE_ASSIGNE,2026-11-18,RATE_ASSIGN_,2026-11-18,I,TRN_TYPE_1,C,4032,TXN0000000000001417,017
MO,CONTRACT_REF_NO_,MAKER_ID_141,2026-11-19,CHECKER_ID_1,2026-11-19,270,2026-11-19,EVEN,C,A,N,6405,2026-11-19,E,WO,RA,RELEASE_BY_1,2026-11-19,RATE_ASSIGNE,2026-11-19,RATE_ASSIGN_,2026-11-19,I,TRN_TYPE_1,C,2971,TXN0000000000001418,018
MO,CONTRACT_REF_NO_,MAKER_ID_141,2026-11-20,CHECKER_ID_1,2026-11-20,254591,2026-11-20,EVEN,C,A,N,4759,2026-11-20,E,WO,RA,RELEASE_BY_1,2026-11-20,RATE_ASSIGNE,2026-11-20,RATE_ASSIGN_,2026-11-20,I,TRN_TYPE_1,C,247,TXN0000000000001419,019
MO,CONTRACT_REF_NO_,MAKER_ID_142,2026-11-21,CHECKER_ID_1,2026-11-21,566241,2026-11-21,EVEN,C,A,N,6735,2026-11-21,E,WO,RA,RELEASE_BY_1,2026-11-21,RATE_ASSIGNE,2026-11-21,RATE_ASSIGN_,2026-11-21,I,TRN_TYPE_1,C,9390,TXN0000000000001420,020
MO,CONTRACT_REF_NO_,MAKER_ID_142,2026-11-22,CHECKER_ID_1,2026-11-22,377919,2026-11-22,EVEN,C,A,N,7792,2026-11-22,E,WO,RA,RELEASE_BY_1,2026-11-22,RATE_ASSIGNE,2026-11-22,RATE_ASSIGN_,2026-11-22,I,TRN_TYPE_1,C,9794,TXN0000000000001421,021
MO,CONTRACT_REF_NO_,MAKER_ID_142,2026-11-23,CHECKER_ID_1,2026-11-23,700158,2026-11-23,EVEN,C,A,N,5058,2026-11-23,E,WO,RA,RELEASE_BY_1,2026-11-23,RATE_ASSIGNE,2026-11-23,RATE_ASSIGN_,2026-11-23,I,TRN_TYPE_1,C,4338,TXN0000000000001422,022
MO,CONTRACT_REF_NO_,MAKER_ID_142,2026-11-24,CHECKER_ID_1,2026-11-24,34686,2026-11-24,EVEN,C,A,N,6866,2026-11-24,E,WO,RA,RELEASE_BY_1,2026-11-24,RATE_ASSIGNE,2026-11-24,RATE_ASSIGN_,2026-11-24,I,TRN_TYPE_1,C,7500,TXN0000000000001423,023
MO,CONTRACT_REF_NO_,MAKER_ID_142,2026-11-25,CHECKER_ID_1,2026-11-25,531374,2026-11-25,EVEN,C,A,N,7276,2026-11-25,E,WO,RA,RELEASE_BY_1,2026-11-25,RATE_ASSIGNE,2026-11-25,RATE_ASSIGN_,2026-11-25,I,TRN_TYPE_1,C,9466,TXN0000000000001424,024
MO,CONTRACT_REF_NO_,MAKER_ID_142,2026-11-26,CHECKER_ID_1,2026-11-26,750075,2026-11-26,EVEN,C,A,N,5232,2026-11-26,E,WO,RA,RELEASE_BY_1,2026-11-26,RATE_ASSIGNE,2026-11-26,RATE_ASSIGN_,2026-11-26,I,TRN_TYPE_1,C,8230,TXN0000000000001425,025
MO,CONTRACT_REF_NO_,MAKER_ID_142,2026-11-27,CHECKER_ID_1,2026-11-27,595152,2026-11-27,EVEN,C,A,N,6848,2026-11-27,E,WO,RA,RELEASE_BY_1,2026-11-27,RATE_ASSIGNE,2026-11-27,RATE_ASSIGN_,2026-11-27,I,TRN_TYPE_1,C,2114,TXN0000000000001426,001
MO,CONTRACT_REF_NO_,MAKER_ID_142,2026-11-28,CHECKER_ID_1,2026-11-28,385686,2026-11-28,EVEN,C,U,N,9239,2026-11-28,E,WO,RA,RELEASE_BY_1,2026-11-28,RATE_ASSIGNE,2026-11-28,RATE_ASSIGN_,2026-11-28,I,TRN_TYPE_1,C,59,TXN0000000000001427,002
MO,CONTRACT_REF_NO_,MAKER_ID_142,2026-11-29,CHECKER_ID_1,2026-11-29,344661,2026-11-29,EVEN,C,A,N,1366,2026-11-29,E,WO,RA,RELEASE_BY_1,2026-11-29,RATE_ASSIGNE,2026-11-29,RATE_ASSIGN_,2026-11-29,I,TRN_TYPE_1,C,6227,TXN0000000000001428,003
MO,CONTRACT_REF_NO_,MAKER_ID_142,2026-11-30,CHECKER_ID_1,2026-11-30,509772,2026-11-30,EVEN,C,A,N,5022,2026-11-30,E,WO,RA,RELEASE_BY_1,2026-11-30,RATE_ASSIGNE,2026-11-30,RATE_ASSIGN_,2026-11-30,I,TRN_TYPE_1,C,8570,TXN0000000000001429,004
MO,CONTRACT_REF_NO_,MAKER_ID_143,2026-12-01,CHECKER_ID_1,2026-12-01,164186,2026-12-01,EVEN,C,A,N,4631,2026-12-01,E,WO,RA,RELEASE_BY_1,2026-12-01,RATE_ASSIGNE,2026-12-01,RATE_ASSIGN_,2026-12-01,I,TRN_TYPE_1,C,7736,TXN0000000000001430,005
MO,CONTRACT_REF_NO_,MAKER_ID_143,2026-12-02,CHECKER_ID_1,2026-12-02,248479,2026-12-02,EVEN,C,A,N,9649,2026-12-02,E,WO,RA,RELEASE_BY_1,2026-12-02,RATE_ASSIGNE,2026-12-02,RATE_ASSIGN_,2026-12-02,I,TRN_TYPE_1,C,9315,TXN0000000000001431,006
MO,CONTRACT_REF_NO_,MAKER_ID_143,2026-12-03,CHECKER_ID_1,2026-12-03,973484,2026-12-03,EVEN,C,A,N,1414,2026-12-03,E,WO,RA,RELEASE_BY_1,2026-12-03,RATE_ASSIGNE,2026-12-03,RATE_ASSIGN_,2026-12-03,I,TRN_TYPE_1,C,4568,TXN0000000000001432,007
MO,CONTRACT_REF_NO_,MAKER_ID_143,2026-12-04,CHECKER_ID_1,2026-12-04,892673,2026-12-04,EVEN,C,A,N,3365,2026-12-04,E,WO,RA,RELEASE_BY_1,2026-12-04,RATE_ASSIGNE,2026-12-04,RATE_ASSIGN_,2026-12-04,I,TRN_TYPE_1,C,3862,TXN0000000000001433,008
MO,CONTRACT_REF_NO_,MAKER_ID_143,2026-12-05,CHECKER_ID_1,2026-12-05,960566,2026-12-05,EVEN,C,A,N,7766,2026-12-05,E,WO,RA,RELEASE_BY_1,2026-12-05,RATE_ASSIGNE,2026-12-05,RATE_ASSIGN_,2026-12-05,I,TRN_TYPE_1,C,4025,TXN0000000000001434,009
MO,CONTRACT_REF_NO_,MAKER_ID_143,2026-12-06,CHECKER_ID_1,2026-12-06,364224,2026-12-06,EVEN,C,A,N,90,2026-12-06,E,WO,RA,RELEASE_BY_1,2026-12-06,RATE_ASSIGNE,2026-12-06,RATE_ASSIGN_,2026-12-06,I,TRN_TYPE_1,C,6303,TXN0000000000001435,010
MO,CONTRACT_REF_NO_,MAKER_ID_143,2026-12-07,CHECKER_ID_1,2026-12-07,363364,2026-12-07,EVEN,C,A,N,264,2026-12-07,E,WO,RA,RELEASE_BY_1,2026-12-07,RATE_ASSIGNE,2026-12-07,RATE_ASSIGN_,2026-12-07,I,TRN_TYPE_1,C,8608,TXN0000000000001436,011
MO,CONTRACT_REF_NO_,MAKER_ID_143,2026-12-08,CHECKER_ID_1,2026-12-08,604980,2026-12-08,EVEN,C,A,N,9494,2026-12-08,E,WO,RA,RELEASE_BY_1,2026-12-08,RATE_ASSIGNE,2026-12-08,RATE_ASSIGN_,2026-12-08,I,TRN_TYPE_1,C,1172,TXN0000000000001437,012
MO,CONTRACT_REF_NO_,MAKER_ID_143,2026-12-09,CHECKER_ID_1,2026-12-09,476816,2026-12-09,EVEN,C,A,N,6927,2026-12-09,E,WO,RA,RELEASE_BY_1,2026-12-09,RATE_ASSIGNE,2026-12-09,RATE_ASSIGN_,2026-12-09,I,TRN_TYPE_1,C,3151,TXN0000000000001438,013
MO,CONTRACT_REF_NO_,MAKER_ID_143,2026-12-10,CHECKER_ID_1,2026-12-10,431100,2026-12-10,EVEN,C,A,N,5854,2026-12-10,E,WO,RA,RELEASE_BY_1,2026-12-10,RATE_ASSIGNE,2026-12-10,RATE_ASSIGN_,2026-12-10,I,TRN_TYPE_1,C,3350,TXN0000000000001439,014
MO,CONTRACT_REF_NO_,MAKER_ID_144,2026-12-11,CHECKER_ID_1,2026-12-11,100802,2026-12-11,EVEN,C,A,N,9449,2026-12-11,E,WO,RA,RELEASE_BY_1,2026-12-11,RATE_ASSIGNE,2026-12-11,RATE_ASSIGN_,2026-12-11,I,TRN_TYPE_1,C,8678,TXN0000000000001440,015
MO,CONTRACT_REF_NO_,MAKER_ID_144,2026-12-12,CHECKER_ID_1,2026-12-12,859740,2026-12-12,EVEN,C,A,N,5188,2026-12-12,E,WO,RA,RELEASE_BY_1,2026-12-12,RATE_ASSIGNE,2026-12-12,RATE_ASSIGN_,2026-12-12,I,TRN_TYPE_1,C,5606,TXN0000000000001441,016
MO,CONTRACT_REF_NO_,MAKER_ID_144,2026-12-13,CHECKER_ID_1,2026-12-13,993316,2026-12-13,EVEN,C,A,N,1208,2026-12-13,E,WO,RA,RELEASE_BY_1,2026-12-13,RATE_ASSIGNE,2026-12-13,RATE_ASSIGN_,2026-12-13,I,TRN_TYPE_1,C,3606,TXN0000000000001442,017
MO,CONTRACT_REF_NO_,MAKER_ID_144,2026-12-14,CHECKER_ID_1,2026-12-14,647386,2026-12-14,EVEN,C,A,N,7569,2026-12-14,E,WO,RA,RELEASE_BY_1,2026-12-14,RATE_ASSIGNE,2026-12-14,RATE_ASSIGN_,2026-12-14,I,TRN_TYPE_1,C,7611,TXN0000000000001443,018
