COD_RECTYPE,COD_MODULE,COD_TS_FORMAT,COD_INT_COL,IDENTIFIER,COD_COL,COD_TAG_POS,COD_TAG_MODE,COD_TYPE,COD_TNAME,COD_CUBE_FORMAT,COD_CUBE_DEFAULTS,COD_CUBE_REFCHKS,COD_CUBE_COL,FLG_CUBE,COD_CUBE_DEFIND,COD_CUBE_KEYCNT,COD_CUBE_FUNCID,COD_CUBE_MAND,COD_CUBE_FLDNAME,COD_CUBE_KEYFLDS,COD_CUBE_DTYPE,COD_CUBE_DLENGTH,COD_CUBE_TRACK,COD_CUBE_MODIND,COD_PROC_TAG,COD_HEADER,COD_DATA_LENGTH,COD_DATA_TYPE,COD_MANDATORY,TYPE_OF_INTERFACE,MULTI_RECORD,FUNCTION_ID
COD_RECTYPE_259,CO,COD_TS_FORMAT_259,709956,IDENTIFIER_259,COD_COL_259,COD_TAG_POS_259,COD_TAG_MODE_259,C,Cod Tname 259,COD_CUBE_FORMAT_259,COD_CUBE_DEFAULTS_259,COD_CUBE_REFCHKS_259,713850,F,COD_CUBE_DEFIND_259,387039,COD_CUBE_FUNCID_259,COD_CUBE_MAND_259,Cod Cube Fldname 259,COD_CUBE_KEYFLDS_259,COD_CUBE_DTYPE_259,COD_CUBE_DLENGTH_259,COD_CUBE_TRACK_259,COD_CUBE_MODIND_259,COD_PROC_TAG_259,501883,COD_DATA_LENGTH_259,COD_DATA_TYPE_259,COD_MANDATORY_259,T,M,FUNCTION_ID_259
COD_RECTYPE_260,CO,COD_TS_FORMAT_260,449038,IDENTIFIER_260,COD_COL_260,COD_TAG_POS_260,COD_TAG_MODE_260,C,Cod Tname 260,COD_CUBE_FORMAT_260,COD_CUBE_DEFAULTS_260,COD_CUBE_REFCHKS_260,127160,F,COD_CUBE_DEFIND_260,429670,COD_CUBE_FUNCID_260,COD_CUBE_MAND_260,Cod Cube Fldname 260,COD_CUBE_KEYFLDS_260,COD_CUBE_DTYPE_260,COD_CUBE_DLENGTH_260,COD_CUBE_TRACK_260,COD_CUBE_MODIND_260,COD_PROC_TAG_260,818244,COD_DATA_LENGTH_260,COD_DATA_TYPE_260,COD_MANDATORY_260,T,M,FUNCTION_ID_260
COD_RECTYPE_261,CO,COD_TS_FORMAT_261,318848,IDENTIFIER_261,COD_COL_261,COD_TAG_POS_261,COD_TAG_MODE_261,C,Cod Tname 261,COD_CUBE_FORMAT_261,COD_CUBE_DEFAULTS_261,COD_CUBE_REFCHKS_261,860675,F,COD_CUBE_DEFIND_261,799853,COD_CUBE_FUNCID_261,COD_CUBE_MAND_261,Cod Cube Fldname 261,COD_CUBE_KEYFLDS_261,COD_CUBE_DTYPE_261,COD_CUBE_DLENGTH_261,COD_CUBE_TRACK_261,COD_CUBE_MODIND_261,COD_PROC_TAG_261,162383,COD_DATA_LENGTH_261,COD_DATA_TYPE_261,COD_MANDATORY_261,T,M,FUNCTION_ID_261
COD_RECTYPE_262,CO,COD_TS_FORMAT_262,327870,IDENTIFIER_262,COD_COL_262,COD_TAG_POS_262,COD_TAG_MODE_262,C,Cod Tname 262,COD_CUBE_FORMAT_262,COD_CUBE_DEFAULTS_262,COD_CUBE_REFCHKS_262,997361,F,COD_CUBE_DEFIND_262,569301,COD_CUBE_FUNCID_262,COD_CUBE_MAND_262,Cod Cube Fldname 262,COD_CUBE_KEYFLDS_262,COD_CUBE_DTYPE_262,COD_CUBE_DLENGTH_262,COD_CUBE_TRACK_262,COD_CUBE_MODIND_262,COD_PROC_TAG_262,442361,COD_DATA_LENGTH_262,COD_DATA_TYPE_262,COD_MANDATORY_262,T,M,FUNCTION_ID_262
COD_RECTYPE_263,CO,COD_TS_FORMAT_263,770107,IDENTIFIER_263,COD_COL_263,COD_TAG_POS_263,COD_TAG_MODE_263,C,Cod Tname 263,COD_CUBE_FORMAT_263,COD_CUBE_DEFAULTS_263,COD_CUBE_REFCHKS_263,229159,F,COD_CUBE_DEFIND_263,231550,COD_CUBE_FUNCID_263,COD_CUBE_MAND_263,Cod Cube Fldname 263,COD_CUBE_KEYFLDS_263,COD_CUBE_DTYPE_263,COD_CUBE_DLENGTH_263,COD_CUBE_TRACK_263,COD_CUBE_MODIND_263,COD_PROC_TAG_263,512422,COD_DATA_LENGTH_263,COD_DATA_TYPE_263,COD_MANDATORY_263,T,M,FUNCTION_ID_263
COD_RECTYPE_264,CO,COD_TS_FORMAT_264,904941,IDENTIFIER_264,COD_COL_264,COD_TAG_POS_264,COD_TAG_MODE_264,C,Cod Tname 264,COD_CUBE_FORMAT_264,COD_CUBE_DEFAULTS_264,COD_CUBE_REFCHKS_264,921148,F,COD_CUBE_DEFIND_264,775993,COD_CUBE_FUNCID_264,COD_CUBE_MAND_264,Cod Cube Fldname 264,COD_CUBE_KEYFLDS_264,COD_CUBE_DTYPE_264,COD_CUBE_DLENGTH_264,COD_CUBE_TRACK_264,COD_CUBE_MODIND_264,COD_PROC_TAG_264,426632,COD_DATA_LENGTH_264,COD_DATA_TYPE_264,COD_MANDATORY_264,T,M,FUNCTION_ID_264
COD_RECTYPE_265,CO,COD_TS_FORMAT_265,875508,IDENTIFIER_265,COD_COL_265,COD_TAG_POS_265,COD_TAG_MODE_265,C,Cod Tname 265,COD_CUBE_FORMAT_265,COD_CUBE_DEFAULTS_265,COD_CUBE_REFCHKS_265,446181,F,COD_CUBE_DEFIND_265,422589,COD_CUBE_FUNCID_265,COD_CUBE_MAND_265,Cod Cube Fldname 265,COD_CUBE_KEYFLDS_265,COD_CUBE_DTYPE_265,COD_CUBE_DLENGTH_265,COD_CUBE_TRACK_265,COD_CUBE_MODIND_265,COD_PROC_TAG_265,732699,COD_DATA_LENGTH_265,COD_DATA_TYPE_265,COD_MANDATORY_265,T,M,FUNCTION_ID_265
COD_RECTYPE_266,CO,COD_TS_FORMAT_266,659295,IDENTIFIER_266,COD_COL_266,COD_TAG_POS_266,COD_TAG_MODE_266,C,Cod Tname 266,COD_CUBE_FORMAT_266,COD_CUBE_DEFAULTS_266,COD_CUBE_REFCHKS_266,963470,F,COD_CUBE_DEFIND_266,241722,COD_CUBE_FUNCID_266,COD_CUBE_MAND_266,Cod Cube Fldname 266,COD_CUBE_KEYFLDS_266,COD_CUBE_DTYPE_266,COD_CUBE_DLENGTH_266,COD_CUBE_TRACK_266,COD_CUBE_MODIND_266,COD_PROC_TAG_266,183469,COD_DATA_LENGTH_266,COD_DATA_TYPE_266,COD_MANDATORY_266,T,M,FUNCTION_ID_266
COD_RECTYPE_267,CO,COD_TS_FORMAT_267,892175,IDENTIFIER_267,COD_COL_267,COD_TAG_POS_267,COD_TAG_MODE_267,C,Cod Tname 267,COD_CUBE_FORMAT_267,COD_CUBE_DEFAULTS_267,COD_CUBE_REFCHKS_267,764842,F,COD_CUBE_DEFIND_267,895529,COD_CUBE_FUNCID_267,COD_CUBE_MAND_267,Cod Cube Fldname 267,COD_CUBE_KEYFLDS_267,COD_CUBE_DTYPE_267,COD_CUBE_DLENGTH_267,COD_CUBE_TRACK_267,COD_CUBE_MODIND_267,COD_PROC_TAG_267,677664,COD_DATA_LENGTH_267,COD_DATA_TYPE_267,COD_MANDATORY_267,T,M,FUNCTION_ID_267
COD_RECTYPE_268,CO,COD_TS_FORMAT_268,9716,IDENTIFIER_268,COD_COL_268,COD_TAG_POS_268,COD_TAG_MODE_268,C,Cod Tname 268,COD_CUBE_FORMAT_268,COD_CUBE_DEFAULTS_268,COD_CUBE_REFCHKS_268,750304,F,COD_CUBE_DEFIND_268,316949,COD_CUBE_FUNCID_268,COD_CUBE_MAND_268,Cod Cube Fldname 268,COD_CUBE_KEYFLDS_268,COD_CUBE_DTYPE_268,COD_CUBE_DLENGTH_268,COD_CUBE_TRACK_268,COD_CUBE_MODIND_268,COD_PROC_TAG_268,694201,COD_DATA_LENGTH_268,COD_DATA_TYPE_268,COD_MANDATORY_268,T,M,FUNCTION_ID_268
COD_RECTYPE_269,CO,COD_TS_FORMAT_269,866060,IDENTIFIER_269,COD_COL_269,COD_TAG_POS_269,COD_TAG_MODE_269,C,Cod Tname 269,COD_CUBE_FORMAT_269,COD_CUBE_DEFAULTS_269,COD_CUBE_REFCHKS_269,403790,F,COD_CUBE_DEFIND_269,299141,COD_CUBE_FUNCID_269,COD_CUBE_MAND_269,Cod Cube Fldname 269,COD_CUBE_KEYFLDS_269,COD_CUBE_DTYPE_269,COD_CUBE_DLENGTH_269,COD_CUBE_TRACK_269,COD_CUBE_MODIND_269,COD_PROC_TAG_269,225815,COD_DATA_LENGTH_269,COD_DATA_TYPE_269,COD_MANDATORY_269,T,M,FUNCTION_ID_269
COD_RECTYPE_270,CO,COD_TS_FORMAT_270,797691,IDENTIFIER_270,COD_COL_270,COD_TAG_POS_270,COD_TAG_MODE_270,C,Cod Tname 270,COD_CUBE_FORMAT_270,COD_CUBE_DEFAULTS_270,COD_CUBE_REFCHKS_270,68280,F,COD_CUBE_DEFIND_270,189077,COD_CUBE_FUNCID_270,COD_CUBE_MAND_270,Cod Cube Fldname 270,COD_CUBE_KEYFLDS_270,COD_CUBE_DTYPE_270,COD_CUBE_DLENGTH_270,COD_CUBE_TRACK_270,COD_CUBE_MODIND_270,COD_PROC_TAG_270,267631,COD_DATA_LENGTH_270,COD_DATA_TYPE_270,COD_MANDATORY_270,T,M,FUNCTION_ID_270
COD_RECTYPE_271,CO,COD_TS_FORMAT_271,231385,IDENTIFIER_271,COD_COL_271,COD_TAG_POS_271,COD_TAG_MODE_271,C,Cod Tname 271,COD_CUBE_FORMAT_271,COD_CUBE_DEFAULTS_271,COD_CUBE_REFCHKS_271,649247,F,COD_CUBE_DEFIND_271,326763,COD_CUBE_FUNCID_271,COD_CUBE_MAND_271,Cod Cube Fldname 271,COD_CUBE_KEYFLDS_271,COD_CUBE_DTYPE_271,COD_CUBE_DLENGTH_271,COD_CUBE_TRACK_271,COD_CUBE_MODIND_271,COD_PROC_TAG_271,378703,COD_DATA_LENGTH_271,COD_DATA_TYPE_271,COD_MANDATORY_271,T,M,FUNCTION_ID_271
COD_RECTYPE_272,CO,COD_TS_FORMAT_272,775189,IDENTIFIER_272,COD_COL_272,COD_TAG_POS_272,COD_TAG_MODE_272,C,Cod Tname 272,COD_CUBE_FORMAT_272,COD_CUBE_DEFAULTS_272,COD_CUBE_REFCHKS_272,13957,F,COD_CUBE_DEFIND_272,805305,COD_CUBE_FUNCID_272,COD_CUBE_MAND_272,Cod Cube Fldname 272,COD_CUBE_KEYFLDS_272,COD_CUBE_DTYPE_272,COD_CUBE_DLENGTH_272,COD_CUBE_TRACK_272,COD_CUBE_MODIND_272,COD_PROC_TAG_272,821872,COD_DATA_LENGTH_272,COD_DATA_TYPE_272,COD_MANDATORY_272,T,M,FUNCTION_ID_272
COD_RECTYPE_273,CO,COD_TS_FORMAT_273,545132,IDENTIFIER_273,COD_COL_273,COD_TAG_POS_273,COD_TAG_MODE_273,C,Cod Tname 273,COD_CUBE_FORMAT_273,COD_CUBE_DEFAULTS_273,COD_CUBE_REFCHKS_273,300529,F,COD_CUBE_DEFIND_273,329642,COD_CUBE_FUNCID_273,COD_CUBE_MAND_273,Cod Cube Fldname 273,COD_CUBE_KEYFLDS_273,COD_CUBE_DTYPE_273,COD_CUBE_DLENGTH_273,COD_CUBE_TRACK_273,COD_CUBE_MODIND_273,COD_PROC_TAG_273,65566,COD_DATA_LENGTH_273,COD_DATA_TYPE_273,COD_MANDATORY_273,T,M,FUNCTION_ID_273
COD_RECTYPE_274,CO,COD_TS_FORMAT_274,46294,IDENTIFIER_274,COD_COL_274,COD_TAG_POS_274,COD_TAG_MODE_274,C,Cod Tname 274,COD_CUBE_FORMAT_274,COD_CUBE_DEFAULTS_274,COD_CUBE_REFCHKS_274,636319,F,COD_CUBE_DEFIND_274,500421,COD_CUBE_FUNCID_274,COD_CUBE_MAND_274,Cod Cube Fldname 274,COD_CUBE_KEYFLDS_274,COD_CUBE_DTYPE_274,COD_CUBE_DLENGTH_274,COD_CUBE_TRACK_274,COD_CUBE_MODIND_274,COD_PROC_TAG_274,12692,COD_DATA_LENGTH_274,COD_DATA_TYPE_274,COD_MANDATORY_274,T,M,FUNCTION_ID_274
COD_RECTYPE_275,CO,COD_TS_FORMAT_275,615500,IDENTIFIER_275,COD_COL_275,COD_TAG_POS_275,COD_TAG_MODE_275,C,Cod Tname 275,COD_CUBE_FORMAT_275,COD_CUBE_DEFAULTS_275,COD_CUBE_REFCHKS_275,693698,F,COD_CUBE_DEFIND_275,732241,COD_CUBE_FUNCID_275,COD_CUBE_MAND_275,Cod Cube Fldname 275,COD_CUBE_KEYFLDS_275,COD_CUBE_DTYPE_275,COD_CUBE_DLENGTH_275,COD_CUBE_TRACK_275,COD_CUBE_MODIND_275,COD_PROC_TAG_275,406767,COD_DATA_LENGTH_275,COD_DATA_TYPE_275,COD_MANDATORY_275,T,M,FUNCTION_ID_275
COD_RECTYPE_276,CO,COD_TS_FORMAT_276,303001,IDENTIFIER_276,COD_COL_276,COD_TAG_POS_276,COD_TAG_MODE_276,C,Cod Tname 276,COD_CUBE_FORMAT_276,COD_CUBE_DEFAULTS_276,COD_CUBE_REFCHKS_276,720338,F,COD_CUBE_DEFIND_276,228872,COD_CUBE_FUNCID_276,COD_CUBE_MAND_276,Cod Cube Fldname 276,COD_CUBE_KEYFLDS_276,COD_CUBE_DTYPE_276,COD_CUBE_DLENGTH_276,COD_CUBE_TRACK_276,COD_CUBE_MODIND_276,COD_PROC_TAG_276,338151,COD_DATA_LENGTH_276,COD_DATA_TYPE_276,COD_MANDATORY_276,T,M,FUNCTION_ID_276
COD_RECTYPE_277,CO,COD_TS_FORMAT_277,368179,IDENTIFIER_277,COD_COL_277,COD_TAG_POS_277,COD_TAG_MODE_277,C,Cod Tname 277,COD_CUBE_FORMAT_277,COD_CUBE_DEFAULTS_277,COD_CUBE_REFCHKS_277,529884,F,COD_CUBE_DEFIND_277,410395,COD_CUBE_FUNCID_277,COD_CUBE_MAND_277,Cod Cube Fldname 277,COD_CUBE_KEYFLDS_277,COD_CUBE_DTYPE_277,COD_CUBE_DLENGTH_277,COD_CUBE_TRACK_277,COD_CUBE_MODIND_277,COD_PROC_TAG_277,573469,COD_DATA_LENGTH_277,COD_DATA_TYPE_277,COD_MANDATORY_277,T,M,FUNCTION_ID_277
COD_RECTYPE_278,CO,COD_TS_FORMAT_278,844838,IDENTIFIER_278,COD_COL_278,COD_TAG_POS_278,COD_TAG_MODE_278,C,Cod Tname 278,COD_CUBE_FORMAT_278,COD_CUBE_DEFAULTS_278,COD_CUBE_REFCHKS_278,584461,F,COD_CUBE_DEFIND_278,165725,COD_CUBE_FUNCID_278,COD_CUBE_MAND_278,Cod Cube Fldname 278,COD_CUBE_KEYFLDS_278,COD_CUBE_DTYPE_278,COD_CUBE_DLENGTH_278,COD_CUBE_TRACK_278,COD_CUBE_MODIND_278,COD_PROC_TAG_278,869409,COD_DATA_LENGTH_278,COD_DATA_TYPE_278,COD_MANDATORY_278,T,M,FUNCTION_ID_278
COD_RECTYPE_279,CO,COD_TS_FORMAT_279,46078,IDENTIFIER_279,COD_COL_279,COD_TAG_POS_279,COD_TAG_MODE_279,C,Cod Tname 279,COD_CUBE_FORMAT_279,COD_CUBE_DEFAULTS_279,COD_CUBE_REFCHKS_279,397944,F,COD_CUBE_DEFIND_279,109369,COD_CUBE_FUNCID_279,COD_CUBE_MAND_279,Cod Cube Fldname 279,COD_CUBE_KEYFLDS_279,COD_CUBE_DTYPE_279,COD_CUBE_DLENGTH_279,COD_CUBE_TRACK_279,COD_CUBE_MODIND_279,COD_PROC_TAG_279,834871,COD_DATA_LENGTH_279,COD_DATA_TYPE_279,COD_MANDATORY_279,T,M,FUNCTION_ID_279
COD_RECTYPE_280,CO,COD_TS_FORMAT_280,730199,IDENTIFIER_280,COD_COL_280,COD_TAG_POS_280,COD_TAG_MODE_280,C,Cod Tname 280,COD_CUBE_FORMAT_280,COD_CUBE_DEFAULTS_280,COD_CUBE_REFCHKS_280,977542,F,COD_CUBE_DEFIND_280,540491,COD_CUBE_FUNCID_280,COD_CUBE_MAND_280,Cod Cube Fldname 280,COD_CUBE_KEYFLDS_280,COD_CUBE_DTYPE_280,COD_CUBE_DLENGTH_280,COD_CUBE_TRACK_280,COD_CUBE_MODIND_280,COD_PROC_TAG_280,665880,COD_DATA_LENGTH_280,COD_DATA_TYPE_280,COD_MANDATORY_280,T,M,FUNCTION_ID_280
COD_RECTYPE_281,CO,COD_TS_FORMAT_281,774536,IDENTIFIER_281,COD_COL_281,COD_TAG_POS_281,COD_TAG_MODE_281,C,Cod Tname 281,COD_CUBE_FORMAT_281,COD_CUBE_DEFAULTS_281,COD_CUBE_REFCHKS_281,476805,F,COD_CUBE_DEFIND_281,63605,COD_CUBE_FUNCID_281,COD_CUBE_MAND_281,Cod Cube Fldname 281,COD_CUBE_KEYFLDS_281,COD_CUBE_DTYPE_281,COD_CUBE_DLENGTH_281,COD_CUBE_TRACK_281,COD_CUBE_MODIND_281,COD_PROC_TAG_281,133006,COD_DATA_LENGTH_281,COD_DATA_TYPE_281,COD_MANDATORY_281,T,M,FUNCTION_ID_281
COD_RECTYPE_282,CO,COD_TS_FORMAT_282,291846,IDENTIFIER_282,COD_COL_282,COD_TAG_POS_282,COD_TAG_MODE_282,C,Cod Tname 282,COD_CUBE_FORMAT_282,COD_CUBE_DEFAULTS_282,COD_CUBE_REFCHKS_282,284125,F,COD_CUBE_DEFIND_282,245581,COD_CUBE_FUNCID_282,COD_CUBE_MAND_282,Cod Cube Fldname 282,COD_CUBE_KEYFLDS_282,COD_CUBE_DTYPE_282,COD_CUBE_DLENGTH_282,COD_CUBE_TRACK_282,COD_CUBE_MODIND_282,COD_PROC_TAG_282,731018,COD_DATA_LENGTH_282,COD_DATA_TYPE_282,COD_MANDATORY_282,T,M,FUNCTION_ID_282
COD_RECTYPE_283,CO,COD_TS_FORMAT_283,424891,IDENTIFIER_283,COD_COL_283,COD_TAG_POS_283,COD_TAG_MODE_283,C,Cod Tname 283,COD_CUBE_FORMAT_283,COD_CUBE_DEFAULTS_283,COD_CUBE_REFCHKS_283,209926,F,COD_CUBE_DEFIND_283,943778,COD_CUBE_FUNCID_283,COD_CUBE_MAND_283,Cod Cube Fldname 283,COD_CUBE_KEYFLDS_283,COD_CUBE_DTYPE_283,COD_CUBE_DLENGTH_283,COD_CUBE_TRACK_283,COD_CUBE_MODIND_283,COD_PROC_TAG_283,26656,COD_DATA_LENGTH_283,COD_DATA_TYPE_283,COD_MANDATORY_283,T,M,FUNCTION_ID_283
COD_RECTYPE_284,CO,COD_TS_FORMAT_284,178484,IDENTIFIER_284,COD_COL_284,COD_TAG_POS_284,COD_TAG_MODE_284,C,Cod Tname 284,COD_CUBE_FORMAT_284,COD_CUBE_DEFAULTS_284,COD_CUBE_REFCHKS_284,512013,F,COD_CUBE_DEFIND_284,18373,COD_CUBE_FUNCID_284,COD_CUBE_MAND_284,Cod Cube Fldname 284,COD_CUBE_KEYFLDS_284,COD_CUBE_DTYPE_284,COD_CUBE_DLENGTH_284,COD_CUBE_TRACK_284,COD_CUBE_MODIND_284,COD_PROC_TAG_284,984546,COD_DATA_LENGTH_284,COD_DATA_TYPE_284,COD_MANDATORY_284,T,M,FUNCTION_ID_284
COD_RECTYPE_285,CO,COD_TS_FORMAT_285,416154,IDENTIFIER_285,COD_COL_285,COD_TAG_POS_285,COD_TAG_MODE_285,C,Cod Tname 285,COD_CUBE_FORMAT_285,COD_CUBE_DEFAULTS_285,COD_CUBE_REFCHKS_285,249365,F,COD_CUBE_DEFIND_285,812971,COD_CUBE_FUNCID_285,COD_CUBE_MAND_285,Cod Cube Fldname 285,COD_CUBE_KEYFLDS_285,COD_CUBE_DTYPE_285,COD_CUBE_DLENGTH_285,COD_CUBE_TRACK_285,COD_CUBE_MODIND_285,COD_PROC_TAG_285,113886,COD_DATA_LENGTH_285,COD_DATA_TYPE_285,COD_MANDATORY_285,T,M,FUNCTION_ID_285
COD_RECTYPE_286,CO,COD_TS_FORMAT_286,417480,IDENTIFIER_286,COD_COL_286,COD_TAG_POS_286,COD_TAG_MODE_286,C,Cod Tname 286,COD_CUBE_FORMAT_286,COD_CUBE_DEFAULTS_286,COD_CUBE_REFCHKS_286,230932,F,COD_CUBE_DEFIND_286,622140,COD_CUBE_FUNCID_286,COD_CUBE_MAND_286,Cod Cube Fldname 286,COD_CUBE_KEYFLDS_286,COD_CUBE_DTYPE_286,COD_CUBE_DLENGTH_286,COD_CUBE_TRACK_286,COD_CUBE_MODIND_286,COD_PROC_TAG_286,762910,COD_DATA_LENGTH_286,COD_DATA_TYPE_286,COD_MANDATORY_286,T,M,FUNCTION_ID_286
COD_RECTYPE_287,CO,COD_TS_FORMAT_287,435142,IDENTIFIER_287,COD_COL_287,COD_TAG_POS_287,COD_TAG_MODE_287,C,Cod Tname 287,COD_CUBE_FORMAT_287,COD_CUBE_DEFAULTS_287,COD_CUBE_REFCHKS_287,495405,F,COD_CUBE_DEFIND_287,179419,COD_CUBE_FUNCID_287,COD_CUBE_MAND_287,Cod Cube Fldname 287,COD_CUBE_KEYFLDS_287,COD_CUBE_DTYPE_287,COD_CUBE_DLENGTH_287,COD_CUBE_TRACK_287,COD_CUBE_MODIND_287,COD_PROC_TAG_287,733503,COD_DATA_LENGTH_287,COD_DATA_TYPE_287,COD_MANDATORY_287,T,M,FUNCTION_ID_287
COD_RECTYPE_288,CO,COD_TS_FORMAT_288,242861,IDENTIFIER_288,COD_COL_288,COD_TAG_POS_288,COD_TAG_MODE_288,C,Cod Tname 288,COD_CUBE_FORMAT_288,COD_CUBE_DEFAULTS_288,COD_CUBE_REFCHKS_288,162533,F,COD_CUBE_DEFIND_288,757823,COD_CUBE_FUNCID_288,COD_CUBE_MAND_288,Cod Cube Fldname 288,COD_CUBE_KEYFLDS_288,COD_CUBE_DTYPE_288,COD_CUBE_DLENGTH_288,COD_CUBE_TRACK_288,COD_CUBE_MODIND_288,COD_PROC_TAG_288,482668,COD_DATA_LENGTH_288,COD_DATA_TYPE_288,COD_MANDATORY_288,T,M,FUNCTION_ID_288
COD_RECTYPE_289,CO,COD_TS_FORMAT_289,92725,IDENTIFIER_289,COD_COL_289,COD_TAG_POS_289,COD_TAG_MODE_289,C,Cod Tname 289,COD_CUBE_FORMAT_289,COD_CUBE_DEFAULTS_289,COD_CUBE_REFCHKS_289,749965,F,COD_CUBE_DEFIND_289,579197,COD_CUBE_FUNCID_289,COD_CUBE_MAND_289,Cod Cube Fldname 289,COD_CUBE_KEYFLDS_289,COD_CUBE_DTYPE_289,COD_CUBE_DLENGTH_289,COD_CUBE_TRACK_289,COD_CUBE_MODIND_289,COD_PROC_TAG_289,807196,COD_DATA_LENGTH_289,COD_DATA_TYPE_289,COD_MANDATORY_289,T,M,FUNCTION_ID_289
COD_RECTYPE_290,CO,COD_TS_FORMAT_290,135633,IDENTIFIER_290,COD_COL_290,COD_TAG_POS_290,COD_TAG_MODE_290,C,Cod Tname 290,COD_CUBE_FORMAT_290,COD_CUBE_DEFAULTS_290,COD_CUBE_REFCHKS_290,18141,F,COD_CUBE_DEFIND_290,578978,COD_CUBE_FUNCID_290,COD_CUBE_MAND_290,Cod Cube Fldname 290,COD_CUBE_KEYFLDS_290,COD_CUBE_DTYPE_290,COD_CUBE_DLENGTH_290,COD_CUBE_TRACK_290,COD_CUBE_MODIND_290,COD_PROC_TAG_290,823358,COD_DATA_LENGTH_290,COD_DATA_TYPE_290,COD_MANDATORY_290,T,M,FUNCTION_ID_290
COD_RECTYPE_291,CO,COD_TS_FORMAT_291,920445,IDENTIFIER_291,COD_COL_291,COD_TAG_POS_291,COD_TAG_MODE_291,C,Cod Tname 291,COD_CUBE_FORMAT_291,COD_CUBE_DEFAULTS_291,COD_CUBE_REFCHKS_291,794153,F,COD_CUBE_DEFIND_291,727741,COD_CUBE_FUNCID_291,COD_CUBE_MAND_291,Cod Cube Fldname 291,COD_CUBE_KEYFLDS_291,COD_CUBE_DTYPE_291,COD_CUBE_DLENGTH_291,COD_CUBE_TRACK_291,COD_CUBE_MODIND_291,COD_PROC_TAG_291,692683,COD_DATA_LENGTH_291,COD_DATA_TYPE_291,COD_MANDATORY_291,T,M,FUNCTION_ID_291
COD_RECTYPE_292,CO,COD_TS_FORMAT_292,433584,IDENTIFIER_292,COD_COL_292,COD_TAG_POS_292,COD_TAG_MODE_292,C,Cod Tname 292,COD_CUBE_FORMAT_292,COD_CUBE_DEFAULTS_292,COD_CUBE_REFCHKS_292,672040,F,COD_CUBE_DEFIND_292,631184,COD_CUBE_FUNCID_292,COD_CUBE_MAND_292,Cod Cube Fldname 292,COD_CUBE_KEYFLDS_292,COD_CUBE_DTYPE_292,COD_CUBE_DLENGTH_292,COD_CUBE_TRACK_292,COD_CUBE_MODIND_292,COD_PROC_TAG_292,827064,COD_DATA_LENGTH_292,COD_DATA_TYPE_292,COD_MANDATORY_292,T,M,FUNCTION_ID_292
COD_RECTYPE_293,CO,COD_TS_FORMAT_293,477080,IDENTIFIER_293,COD_COL_293,COD_TAG_POS_293,COD_TAG_MODE_293,C,Cod Tname 293,COD_CUBE_FORMAT_293,COD_CUBE_DEFAULTS_293,COD_CUBE_REFCHKS_293,306221,F,COD_CUBE_DEFIND_293,298544,COD_CUBE_FUNCID_293,COD_CUBE_MAND_293,Cod Cube Fldname 293,COD_CUBE_KEYFLDS_293,COD_CUBE_DTYPE_293,COD_CUBE_DLENGTH_293,COD_CUBE_TRACK_293,COD_CUBE_MODIND_293,COD_PROC_TAG_293,976188,COD_DATA_LENGTH_293,COD_DATA_TYPE_293,COD_MANDATORY_293,T,M,FUNCTION_ID_293
COD_RECTYPE_294,CO,COD_TS_FORMAT_294,60548,IDENTIFIER_294,COD_COL_294,COD_TAG_POS_294,COD_TAG_MODE_294,C,Cod Tname 294,COD_CUBE_FORMAT_294,COD_CUBE_DEFAULTS_294,COD_CUBE_REFCHKS_294,438580,F,COD_CUBE_DEFIND_294,47194,COD_CUBE_FUNCID_294,COD_CUBE_MAND_294,Cod Cube Fldname 294,COD_CUBE_KEYFLDS_294,COD_CUBE_DTYPE_294,COD_CUBE_DLENGTH_294,COD_CUBE_TRACK_294,COD_CUBE_MODIND_294,COD_PROC_TAG_294,132783,COD_DATA_LENGTH_294,COD_DATA_TYPE_294,COD_MANDATORY_294,T,M,FUNCTION_ID_294
COD_RECTYPE_295,CO,COD_TS_FORMAT_295,24145,IDENTIFIER_295,COD_COL_295,COD_TAG_POS_295,COD_TAG_MODE_295,C,Cod Tname 295,COD_CUBE_FORMAT_295,COD_CUBE_DEFAULTS_295,COD_CUBE_REFCHKS_295,882888,F,COD_CUBE_DEFIND_295,956970,COD_CUBE_FUNCID_295,COD_CUBE_MAND_295,Cod Cube Fldname 295,COD_CUBE_KEYFLDS_295,COD_CUBE_DTYPE_295,COD_CUBE_DLENGTH_295,COD_CUBE_TRACK_295,COD_CUBE_MODIND_295,COD_PROC_TAG_295,750288,COD_DATA_LENGTH_295,COD_DATA_TYPE_295,COD_MANDATORY_295,T,M,FUNCTION_ID_295
