MODULE,CONTRACT_REF_NO,MAKER_ID,MAKER_DT_STAMP,CHECKER_ID,CHECKER_DT_STAMP,EVENT_SEQ_NO,EVENT_DATE,EVENT_CODE,CONTRACT_STATUS,AUTH_STATUS,NEW_VERSION_INDICATOR,REVERSED_EVENT_SEQ_NO,EVENT_VALUE_DATE,ECA_STATUS,WORKFLOW_STATUS,RATE_REVISION_STATUS,RELEASE_BY,RELEASE_DT_STAMP,RATE_ASSIGNED_BY,RATE_ASSIGN_DT_STAMP,RATE_ASSIGN_AUTH_BY,RATE_ASSIGN_AUTH_DT_STAMP,INFORM_STATUS,TRN_TYPE,CUTOFF_STATUS,CUTOFF_EVENT_SEQ_NO,TXN_ID,TXN_BRANCH,ARCHIVE_DATE
MO,CONTRACT_REF_NO_,MAKER_ID_157,2026-04-28,CHECKER_ID_1,2026-04-28,187997,2026-04-28,EVEN,C,A,N,3649,2026-04-28,E,WO,RA,RELEASE_BY_1,2026-04-28,RATE_ASSIGNE,2026-04-28,RATE_ASSIGN_,2026-04-28,I,TRN_TYPE_1,C,2797,TXN0000000000001578,003,2026-04-28
MO,CONTRACT_REF_NO_,MAKER_ID_157,2026-04-29,CHECKER_ID_1,2026-04-29,209564,2026-04-29,EVEN,C,A,N,2146,2026-04-29,E,WO,RA,RELEASE_BY_1,2026-04-29,RATE_ASSIGNE,2026-04-29,RATE_ASSIGN_,2026-04-29,I,TRN_TYPE_1,C,678,TXN0000000000001579,004,2026-04-29
MO,CONTRACT_REF_NO_,MAKER_ID_158,2026-04-30,CHECKER_ID_1,2026-04-30,546607,2026-04-30,EVEN,C,A,N,2929,2026-04-30,E,WO,RA,RELEASE_BY_1,2026-04-30,RATE_ASSIGNE,2026-04-30,RATE_ASSIGN_,2026-04-30,I,TRN_TYPE_1,C,419,TXN0000000000001580,005,2026-04-30
MO,CONTRACT_REF_NO_,MAKER_ID_158,2026-05-01,CHECKER_ID_1,2026-05-01,299886,2026-05-01,EVEN,C,A,N,4060,2026-05-01,E,WO,RA,RELEASE_BY_1,2026-05-01,RATE_ASSIGNE,2026-05-01,RATE_ASSIGN_,2026-05-01,I,TRN_TYPE_1,C,7215,TXN0000000000001581,006,2026-05-01
MO,CONTRACT_REF_NO_,MAKER_ID_158,2026-05-02,CHECKER_ID_1,2026-05-02,690434,2026-05-02,EVEN,C,A,N,856,2026-05-02,E,WO,RA,RELEASE_BY_1,2026-05-02,RATE_ASSIGNE,2026-05-02,RATE_ASSIGN_,2026-05-02,I,TRN_TYPE_1,C,3956,TXN0000000000001582,007,2026-05-02
MO,CONTRACT_REF_NO_,MAKER_ID_158,2026-05-03,CHECKER_ID_1,2026-05-03,944579,2026-05-03,EVEN,C,A,N,9281,2026-05-03,E,WO,RA,RELEASE_BY_1,2026-05-03,RATE_ASSIGNE,2026-05-03,RATE_ASSIGN_,2026-05-03,I,TRN_TYPE_1,C,1937,TXN0000000000001583,008,2026-05-03
MO,CONTRACT_REF_NO_,MAKER_ID_158,2026-05-04,CHECKER_ID_1,2026-05-04,634183,2026-05-04,EVEN,C,A,N,519,2026-05-04,E,WO,RA,RELEASE_BY_1,2026-05-04,RATE_ASSIGNE,2026-05-04,RATE_ASSIGN_,2026-05-04,I,TRN_TYPE_1,C,6927,TXN0000000000001584,009,2026-05-04
MO,CONTRACT_REF_NO_,MAKER_ID_158,2026-05-05,CHECKER_ID_1,2026-05-05,999518,2026-05-05,EVEN,C,A,N,2083,2026-05-05,E,WO,RA,RELEASE_BY_1,2026-05-05,RATE_ASSIGNE,2026-05-05,RATE_ASSIGN_,2026-05-05,I,TRN_TYPE_1,C,5523,TXN0000000000001585,010,2026-05-05
MO,CONTRACT_REF_NO_,MAKER_ID_158,2026-05-06,CHECKER_ID_1,2026-05-06,233221,2026-05-06,EVEN,C,A,N,4389,2026-05-06,E,WO,RA,RELEASE_BY_1,2026-05-06,RATE_ASSIGNE,2026-05-06,RATE_ASSIGN_,2026-05-06,I,TRN_TYPE_1,C,705,TXN0000000000001586,011,2026-05-06
MO,CONTRACT_REF_NO_,MAKER_ID_158,2026-05-07,CHECKER_ID_1,2026-05-07,367121,2026-05-07,EVEN,C,A,N,1756,2026-05-07,E,WO,RA,RELEASE_BY_1,2026-05-07,RATE_ASSIGNE,2026-05-07,RATE_ASSIGN_,2026-05-07,I,TRN_TYPE_1,C,8817,TXN0000000000001587,012,2026-05-07
MO,CONTRACT_REF_NO_,MAKER_ID_158,2026-05-08,CHECKER_ID_1,2026-05-08,928300,2026-05-08,EVEN,C,U,N,6139,2026-05-08,E,WO,RA,RELEASE_BY_1,2026-05-08,RATE_ASSIGNE,2026-05-08,RATE_ASSIGN_,2026-05-08,I,TRN_TYPE_1,C,5114,TXN0000000000001588,013,2026-05-08
MO,CONTRACT_REF_NO_,MAKER_ID_158,2026-05-09,CHECKER_ID_1,2026-05-09,196208,2026-05-09,EVEN,C,A,N,3873,2026-05-09,E,WO,RA,RELEASE_BY_1,2026-05-09,RATE_ASSIGNE,2026-05-09,RATE_ASSIGN_,2026-05-09,I,TRN_TYPE_1,C,6328,TXN0000000000001589,014,2026-05-09
MO,CONTRACT_REF_NO_,MAKER_ID_159,2026-05-10,CHECKER_ID_1,2026-05-10,520210,2026-05-10,EVEN,C,A,N,3630,2026-05-10,E,WO,RA,RELEASE_BY_1,2026-05-10,RATE_ASSIGNE,2026-05-10,RATE_ASSIGN_,2026-05-10,I,TRN_TYPE_1,C,1073,TXN0000000000001590,015,2026-05-10
MO,CONTRACT_REF_NO_,MAKER_ID_159,2026-05-11,CHECKER_ID_1,2026-05-11,687931,2026-05-11,EVEN,C,A,N,4195,2026-05-11,E,WO,RA,RELEASE_BY_1,2026-05-11,RATE_ASSIGNE,2026-05-11,RATE_ASSIGN_,2026-05-11,I,TRN_TYPE_1,C,8974,TXN0000000000001591,016,2026-05-11
MO,CONTRACT_REF_NO_,MAKER_ID_159,2026-05-12,CHECKER_ID_1,2026-05-12,311306,2026-05-12,EVEN,C,A,N,5097,2026-05-12,E,WO,RA,RELEASE_BY_1,2026-05-12,RATE_ASSIGNE,2026-05-12,RATE_ASSIGN_,2026-05-12,I,TRN_TYPE_1,C,4798,TXN0000000000001592,017,2026-05-12
MO,CONTRACT_REF_NO_,MAKER_ID_159,2026-05-13,CHECKER_ID_1,2026-05-13,834791,2026-05-13,EVEN,C,A,N,3170,2026-05-13,E,WO,RA,RELEASE_BY_1,2026-05-13,RATE_ASSIGNE,2026-05-13,RATE_ASSIGN_,2026-05-13,I,TRN_TYPE_1,C,3156,TXN0000000000001593,018,2026-05-13
MO,CONTRACT_REF_NO_,MAKER_ID_159,2026-05-14,CHECKER_ID_1,2026-05-14,691745,2026-05-14,EVEN,C,A,N,4951,2026-05-14,E,WO,RA,RELEASE_BY_1,2026-05-14,RATE_ASSIGNE,2026-05-14,RATE_ASSIGN_,2026-05-14,I,TRN_TYPE_1,C,2821,TXN0000000000001594,019,2026-05-14
MO,CONTRACT_REF_NO_,MAKER_ID_159,2026-05-15,CHECKER_ID_1,2026-05-15,946375,2026-05-15,EVEN,C,A,N,2134,2026-05-15,E,WO,RA,RELEASE_BY_1,2026-05-15,RATE_ASSIGNE,2026-05-15,RATE_ASSIGN_,2026-05-15,I,TRN_TYPE_1,C,378,TXN0000000000001595,020,2026-05-15
MO,CONTRACT_REF_NO_,MAKER_ID_159,2026-05-16,CHECKER_ID_1,2026-05-16,595910,2026-05-16,EVEN,C,A,N,5535,2026-05-16,E,WO,RA,RELEASE_BY_1,2026-05-16,RATE_ASSIGNE,2026-05-16,RATE_ASSIGN_,2026-05-16,I,TRN_TYPE_1,C,9112,TXN0000000000001596,021,2026-05-16
MO,CONTRACT_REF_NO_,MAKER_ID_159,2026-05-17,CHECKER_ID_1,2026-05-17,837222,2026-05-17,EVEN,C,A,N,9354,2026-05-17,E,WO,RA,RELEASE_BY_1,2026-05-17,RATE_ASSIGNE,2026-05-17,RATE_ASSIGN_,2026-05-17,I,TRN_TYPE_1,C,2862,TXN0000000000001597,022,2026-05-17
MO,CONTRACT_REF_NO_,MAKER_ID_159,2026-05-18,CHECKER_ID_1,2026-05-18,524795,2026-05-18,EVEN,C,A,N,4,2026-05-18,E,WO,RA,RELEASE_BY_1,2026-05-18,RATE_ASSIGNE,2026-05-18,RATE_ASSIGN_,2026-05-18,I,TRN_TYPE_1,C,2765,TXN0000000000001598,023,2026-05-18
MO,CONTRACT_REF_NO_,MAKER_ID_159,2026-05-19,CHECKER_ID_1,2026-05-19,831180,2026-05-19,EVEN,C,A,N,5189,2026-05-19,E,WO,RA,RELEASE_BY_1,2026-05-19,RATE_ASSIGNE,2026-05-19,RATE_ASSIGN_,2026-05-19,I,TRN_TYPE_1,C,7549,TXN0000000000001599,024,2026-05-19
MO,CONTRACT_REF_NO_,MAKER_ID_160,2026-05-20,CHECKER_ID_1,2026-05-20,205287,2026-05-20,EVEN,C,A,N,7669,2026-05-20,E,WO,RA,RELEASE_BY_1,2026-05-20,RATE_ASSIGNE,2026-05-20,RATE_ASSIGN_,2026-05-20,I,TRN_TYPE_1,C,2127,TXN0000000000001600,025,2026-05-20
MO,CONTRACT_REF_NO_,MAKER_ID_160,2026-05-21,CHECKER_ID_1,2026-05-21,953392,2026-05-21,EVEN,C,A,N,8696,2026-05-21,E,WO,RA,RELEASE_BY_1,2026-05-21,RATE_ASSIGNE,2026-05-21,RATE_ASSIGN_,2026-05-21,I,TRN_TYPE_1,C,7969,TXN0000000000001601,001,2026-05-21
MO,CONTRACT_REF_NO_,MAKER_ID_160,2026-05-22,CHECKER_ID_1,2026-05-22,697650,2026-05-22,EVEN,C,A,N,7596,2026-05-22,E,WO,RA,RELEASE_BY_1,2026-05-22,RATE_ASSIGNE,2026-05-22,RATE_ASSIGN_,2026-05-22,I,TRN_TYPE_1,C,2639,TXN0000000000001602,002,2026-05-22
MO,CONTRACT_REF_NO_,MAKER_ID_160,2026-05-23,CHECKER_ID_1,2026-05-23,240988,2026-05-23,EVEN,C,A,N,8979,2026-05-23,E,WO,RA,RELEASE_BY_1,2026-05-23,RATE_ASSIGNE,2026-05-23,RATE_ASSIGN_,2026-05-23,I,TRN_TYPE_1,C,3426,TXN0000000000001603,003,2026-05-23
MO,CONTRACT_REF_NO_,MAKER_ID_160,2026-05-24,CHECKER_ID_1,2026-05-24,373929,2026-05-24,EVEN,C,A,N,2296,2026-05-24,E,WO,RA,RELEASE_BY_1,2026-05-24,RATE_ASSIGNE,2026-05-24,RATE_ASSIGN_,2026-05-24,I,TRN_TYPE_1,C,3772,TXN0000000000001604,004,2026-05-24
MO,CONTRACT_REF_NO_,MAKER_ID_160,2026-05-25,CHECKER_ID_1,2026-05-25,214311,2026-05-25,EVEN,C,A,N,4133,2026-05-25,E,WO,RA,RELEASE_BY_1,2026-05-25,RATE_ASSIGNE,2026-05-25,RATE_ASSIGN_,2026-05-25,I,TRN_TYPE_1,C,7367,TXN0000000000001605,005,2026-05-25
MO,CONTRACT_REF_NO_,MAKER_ID_160,2026-05-26,CHECKER_ID_1,2026-05-26,981705,2026-05-26,EVEN,C,A,N,3512,2026-05-26,E,WO,RA,RELEASE_BY_1,2026-05-26,RATE_ASSIGNE,2026-05-26,RATE_ASSIGN_,2026-05-26,I,TRN_TYPE_1,C,4749,TXN0000000000001606,006,2026-05-26
MO,CONTRACT_REF_NO_,MAKER_ID_160,2026-05-27,CHECKER_ID_1,2026-05-27,806536,2026-05-27,EVEN,C,A,N,2897,2026-05-27,E,WO,RA,RELEASE_BY_1,2026-05-27,RATE_ASSIGNE,2026-05-27,RATE_ASSIGN_,2026-05-27,I,TRN_TYPE_1,C,9408,TXN0000000000001607,007,2026-05-27
MO,CONTRACT_REF_NO_,MAKER_ID_160,2026-05-28,CHECKER_ID_1,2026-05-28,274155,2026-05-28,EVEN,C,A,N,8018,2026-05-28,E,WO,RA,RELEASE_BY_1,2026-05-28,RATE_ASSIGNE,2026-05-28,RATE_ASSIGN_,2026-05-28,I,TRN_TYPE_1,C,1046,TXN0000000000001608,008,2026-05-28
MO,CONTRACT_REF_NO_,MAKER_ID_160,2026-05-29,CHECKER_ID_1,2026-05-29,744306,2026-05-29,EVEN,C,A,N,9382,2026-05-29,E,WO,RA,RELEASE_BY_1,2026-05-29,RATE_ASSIGNE,2026-05-29,RATE_ASSIGN_,2026-05-29,I,TRN_TYPE_1,C,2143,TXN0000000000001609,009,2026-05-29
MO,CONTRACT_REF_NO_,MAKER_ID_161,2026-05-30,CHECKER_ID_1,2026-05-30,410102,2026-05-30,EVEN,C,A,N,4797,2026-05-30,E,WO,RA,RELEASE_BY_1,2026-05-30,RATE_ASSIGNE,2026-05-30,RATE_ASSIGN_,2026-05-30,I,TRN_TYPE_1,C,9418,TXN0000000000001610,010,2026-05-30
MO,CONTRACT_REF_NO_,MAKER_ID_161,2026-05-31,CHECKER_ID_1,2026-05-31,660890,2026-05-31,EVEN,C,U,N,4902,2026-05-31,E,WO,RA,RELEASE_BY_1,2026-05-31,RATE_ASSIGNE,2026-05-31,RATE_ASSIGN_,2026-05-31,I,TRN_TYPE_1,C,5934,TXN0000000000001611,011,2026-05-31
MO,CONTRACT_REF_NO_,MAKER_ID_161,2026-06-01,CHECKER_ID_1,2026-06-01,740336,2026-06-01,EVEN,C,A,N,4148,2026-06-01,E,WO,RA,RELEASE_BY_1,2026-06-01,RATE_ASSIGNE,2026-06-01,RATE_ASSIGN_,2026-06-01,I,TRN_TYPE_1,C,9497,TXN0000000000001612,012,2026-06-01
MO,CONTRACT_REF_NO_,MAKER_ID_161,2026-06-02,CHECKER_ID_1,2026-06-02,533552,2026-06-02,EVEN,C,A,N,3227,2026-06-02,E,WO,RA,RELEASE_BY_1,2026-06-02,RATE_ASSIGNE,2026-06-02,RATE_ASSIGN_,2026-06-02,I,TRN_TYPE_1,C,3188,TXN0000000000001613,013,2026-06-02
MO,CONTRACT_REF_NO_,MAKER_ID_161,2026-06-03,CHECKER_ID_1,2026-06-03,153335,2026-06-03,EVEN,C,A,N,1129,2026-06-03,E,WO,RA,RELEASE_BY_1,2026-06-03,RATE_ASSIGNE,2026-06-03,RATE_ASSIGN_,2026-06-03,I,TRN_TYPE_1,C,2889,TXN0000000000001614,014,2026-06-03
MO,CONTRACT_REF_NO_,MAKER_ID_161,2026-06-04,CHECKER_ID_1,2026-06-04,16623,2026-06-04,EVEN,C,A,N,4835,2026-06-04,E,WO,RA,RELEASE_BY_1,2026-06-04,RATE_ASSIGNE,2026-06-04,RATE_ASSIGN_,2026-06-04,I,TRN_TYPE_1,C,7787,TXN0000000000001615,015,2026-06-04
MO,CONTRACT_REF_NO_,MAKER_ID_161,2026-06-05,CHECKER_ID_1,2026-06-05,459874,2026-06-05,EVEN,C,A,N,6196,2026-06-05,E,WO,RA,RELEASE_BY_1,2026-06-05,RATE_ASSIGNE,2026-06-05,RATE_ASSIGN_,2026-06-05,I,TRN_TYPE_1,C,9700,TXN0000000000001616,016,2026-06-05
MO,CONTRACT_REF_NO_,MAKER_ID_161,2026-06-06,CHECKER_ID_1,2026-06-06,727302,2026-06-06,EVEN,C,A,N,9037,2026-06-06,E,WO,RA,RELEASE_BY_1,2026-06-06,RATE_ASSIGNE,2026-06-06,RATE_ASSIGN_,2026-06-06,I,TRN_TYPE_1,C,1603,TXN0000000000001617,017,2026-06-06
MO,CONTRACT_REF_NO_,MAKER_ID_161,2026-06-07,CHECKER_ID_1,2026-06-07,885714,2026-06-07,EVEN,C,A,N,1876,2026-06-07,E,WO,RA,RELEASE_BY_1,2026-06-07,RATE_ASSIGNE,2026-06-07,RATE_ASSIGN_,2026-06-07,I,TRN_TYPE_1,C,3148,TXN0000000000001618,018,2026-06-07
MO,CONTRACT_REF_NO_,MAKER_ID_161,2026-06-08,CHECKER_ID_1,2026-06-08,749352,2026-06-08,EVEN,C,A,N,9428,2026-06-08,E,WO,RA,RELEASE_BY_1,2026-06-08,RATE_ASSIGNE,2026-06-08,RATE_ASSIGN_,2026-06-08,I,TRN_TYPE_1,C,6229,TXN0000000000001619,019,2026-06-08
MO,CONTRACT_REF_NO_,MAKER_ID_162,2026-06-09,CHECKER_ID_1,2026-06-09,732991,2026-06-09,EVEN,C,A,N,2185,2026-06-09,E,WO,RA,RELEASE_BY_1,2026-06-09,RATE_ASSIGNE,2026-06-09,RATE_ASSIGN_,2026-06-09,I,TRN_TYPE_1,C,4024,TXN0000000000001620,020,2026-06-09
MO,CONTRACT_REF_NO_,MAKER_ID_162,2026-06-10,CHECKER_ID_1,2026-06-10,255310,2026-06-10,EVEN,C,A,N,8134,2026-06-10,E,WO,RA,RELEASE_BY_1,2026-06-10,RATE_ASSIGNE,2026-06-10,RATE_ASSIGN_,2026-06-10,I,TRN_TYPE_1,C,801,TXN0000000000001621,021,2026-06-10
MO,CONTRACT_REF_NO_,MAKER_ID_162,2026-06-11,CHECKER_ID_1,2026-06-11,52634,2026-06-11,EVEN,C,A,N,8404,2026-06-11,E,WO,RA,RELEASE_BY_1,2026-06-11,RATE_ASSIGNE,2026-06-11,RATE_ASSIGN_,2026-06-11,I,TRN_TYPE_1,C,7271,TXN0000000000001622,022,2026-06-11
MO,CONTRACT_REF_NO_,MAKER_ID_162,2026-06-12,CHECKER_ID_1,2026-06-12,129217,2026-06-12,EVEN,C,A,N,1329,2026-06-12,E,WO,RA,RELEASE_BY_1,2026-06-12,RATE_ASSIGNE,2026-06-12,RATE_ASSIGN_,2026-06-12,I,TRN_TYPE_1,C,7505,TXN0000000000001623,023,2026-06-12
MO,CONTRACT_REF_NO_,MAKER_ID_162,2026-06-13,CHECKER_ID_1,2026-06-13,548575,2026-06-13,EVEN,C,A,N,8575,2026-06-13,E,WO,RA,RELEASE_BY_1,2026-06-13,RATE_ASSIGNE,2026-06-13,RATE_ASSIGN_,2026-06-13,I,TRN_TYPE_1,C,1198,TXN0000000000001624,024,2026-06-13
MO,CONTRACT_REF_NO_,MAKER_ID_162,2026-06-14,CHECKER_ID_1,2026-06-14,597940,2026-06-14,EVEN,C,A,N,6997,2026-06-14,E,WO,RA,RELEASE_BY_1,2026-06-14,RATE_ASSIGNE,2026-06-14,RATE_ASSIGN_,2026-06-14,I,TRN_TYPE_1,C,8223,TXN0000000000001625,025,2026-06-14
MO,CONTRACT_REF_NO_,MAKER_ID_162,2026-06-15,CHECKER_ID_1,2026-06-15,644493,2026-06-15,EVEN,C,A,N,4454,2026-06-15,E,WO,RA,RELEASE_BY_1,2026-06-15,RATE_ASSIGNE,2026-06-15,RATE_ASSIGN_,2026-06-15,I,TRN_TYPE_1,C,876,TXN0000000000001626,001,2026-06-15
MO,CONTRACT_REF_NO_,MAKER_ID_162,2026-06-16,CHECKER_ID_1,2026-06-16,750946,2026-06-16,EVEN,C,A,N,817,2026-06-16,E,WO,RA,RELEASE_BY_1,2026-06-16,RATE_ASSIGNE,2026-06-16,RATE_ASSIGN_,2026-06-16,I,TRN_TYPE_1,C,1417,TXN0000000000001627,002,2026-06-16
MO,CONTRACT_REF_NO_,MAKER_ID_162,2026-06-17,CHECKER_ID_1,2026-06-17,795983,2026-06-17,EVEN,C,A,N,3016,2026-06-17,E,WO,RA,RELEASE_BY_1,2026-06-17,RATE_ASSIGNE,2026-06-17,RATE_ASSIGN_,2026-06-17,I,TRN_TYPE_1,C,5098,TXN0000000000001628,003,2026-06-17
MO,CONTRACT_REF_NO_,MAKER_ID_162,2026-06-18,CHECKER_ID_1,2026-06-18,400288,2026-06-18,EVEN,C,A,N,5425,2026-06-18,E,WO,RA,RELEASE_BY_1,2026-06-18,RATE_ASSIGNE,2026-06-18,RATE_ASSIGN_,2026-06-18,I,TRN_TYPE_1,C,4147,TXN0000000000001629,004,2026-06-18
MO,CONTRACT_REF_NO_,MAKER_ID_163,2026-06-19,CHECKER_ID_1,2026-06-19,501658,2026-06-19,EVEN,C,A,N,7015,2026-06-19,E,WO,RA,RELEASE_BY_1,2026-06-19,RATE_ASSIGNE,2026-06-19,RATE_ASSIGN_,2026-06-19,I,TRN_TYPE_1,C,2599,TXN0000000000001630,005,2026-06-19
MO,CONTRACT_REF_NO_,MAKER_ID_163,2026-06-20,CHECKER_ID_1,2026-06-20,475493,2026-06-20,EVEN,C,A,N,1546,2026-06-20,E,WO,RA,RELEASE_BY_1,2026-06-20,RATE_ASSIGNE,2026-06-20,RATE_ASSIGN_,2026-06-20,I,TRN_TYPE_1,C,5125,TXN0000000000001631,006,2026-06-20
MO,CONTRACT_REF_NO_,MAKER_ID_163,2026-06-21,CHECKER_ID_1,2026-06-21,567469,2026-06-21,EVEN,C,A,N,9669,2026-06-21,E,WO,RA,RELEASE_BY_1,2026-06-21,RATE_ASSIGNE,2026-06-21,RATE_ASSIGN_,2026-06-21,I,TRN_TYPE_1,C,3612,TXN0000000000001632,007,2026-06-21
MO,CONTRACT_REF_NO_,MAKER_ID_163,2026-06-22,CHECKER_ID_1,2026-06-22,622426,2026-06-22,EVEN,C,A,N,3267,2026-06-22,E,WO,RA,RELEASE_BY_1,2026-06-22,RATE_ASSIGNE,2026-06-22,RATE_ASSIGN_,2026-06-22,I,TRN_TYPE_1,C,632,TXN0000000000001633,008,2026-06-22
MO,CONTRACT_REF_NO_,MAKER_ID_163,2026-06-23,CHECKER_ID_1,2026-06-23,880533,2026-06-23,EVEN,C,U,N,7683,2026-06-23,E,WO,RA,RELEASE_BY_1,2026-06-23,RATE_ASSIGNE,2026-06-23,RATE_ASSIGN_,2026-06-23,I,TRN_TYPE_1,C,3492,TXN0000000000001634,009,2026-06-23
MO,CONTRACT_REF_NO_,MAKER_ID_163,2026-06-24,CHECKER_ID_1,2026-06-24,504884,2026-06-24,EVEN,C,A,N,289,2026-06-24,E,WO,RA,RELEASE_BY_1,2026-06-24,RATE_ASSIGNE,2026-06-24,RATE_ASSIGN_,2026-06-24,I,TRN_TYPE_1,C,5821,TXN0000000000001635,010,2026-06-24
MO,CONTRACT_REF_NO_,MAKER_ID_163,2026-06-25,CHECKER_ID_1,2026-06-25,726491,2026-06-25,EVEN,C,A,N,1748,2026-06-25,E,WO,RA,RELEASE_BY_1,2026-06-25,RATE_ASSIGNE,2026-06-25,RATE_ASSIGN_,2026-06-25,I,TRN_TYPE_1,C,3112,TXN0000000000001636,011,2026-06-25
MO,CONTRACT_REF_NO_,MAKER_ID_163,2026-06-26,CHECKER_ID_1,2026-06-26,814331,2026-06-26,EVEN,C,A,N,5419,2026-06-26,E,WO,RA,RELEASE_BY_1,2026-06-26,RATE_ASSIGNE,2026-06-26,RATE_ASSIGN_,2026-06-26,I,TRN_TYPE_1,C,1286,TXN0000000000001637,012,2026-06-26
MO,CONTRACT_REF_NO_,MAKER_ID_163,2026-06-27,CHECKER_ID_1,2026-06-27,835504,2026-06-27,EVEN,C,A,N,5532,2026-06-27,E,WO,RA,RELEASE_BY_1,2026-06-27,RATE_ASSIGNE,2026-06-27,RATE_ASSIGN_,2026-06-27,I,TRN_TYPE_1,C,1755,TXN0000000000001638,013,2026-06-27
MO,CONTRACT_REF_NO_,MAKER_ID_163,2026-06-28,CHECKER_ID_1,2026-06-28,941032,2026-06-28,EVEN,C,A,N,9478,2026-06-28,E,WO,RA,RELEASE_BY_1,2026-06-28,RATE_ASSIGNE,2026-06-28,RATE_ASSIGN_,2026-06-28,I,TRN_TYPE_1,C,6940,TXN0000000000001639,014,2026-06-28
MO,CONTRACT_REF_NO_,MAKER_ID_164,2026-06-29,CHECKER_ID_1,2026-06-29,733726,2026-06-29,EVEN,C,A,N,2067,2026-06-29,E,WO,RA,RELEASE_BY_1,2026-06-29,RATE_ASSIGNE,2026-06-29,RATE_ASSIGN_,2026-06-29,I,TRN_TYPE_1,C,1562,TXN0000000000001640,015,2026-06-29
MO,CONTRACT_REF_NO_,MAKER_ID_164,2026-06-30,CHECKER_ID_1,2026-06-30,942548,2026-06-30,EVEN,C,A,N,7882,2026-06-30,E,WO,RA,RELEASE_BY_1,2026-06-30,RATE_ASSIGNE,2026-06-30,RATE_ASSIGN_,2026-06-30,I,TRN_TYPE_1,C,5136,TXN0000000000001641,016,2026-06-30
MO,CONTRACT_REF_NO_,MAKER_ID_164,2026-07-01,CHECKER_ID_1,2026-07-01,923458,2026-07-01,EVEN,C,A,N,2785,2026-07-01,E,WO,RA,RELEASE_BY_1,2026-07-01,RATE_ASSIGNE,2026-07-01,RATE_ASSIGN_,2026-07-01,I,TRN_TYPE_1,C,4854,TXN0000000000001642,017,2026-07-01
MO,CONTRACT_REF_NO_,MAKER_ID_164,2026-07-02,CHECKER_ID_1,2026-07-02,842242,2026-07-02,EVEN,C,A,N,4959,2026-07-02,E,WO,RA,RELEASE_BY_1,2026-07-02,RATE_ASSIGNE,2026-07-02,RATE_ASSIGN_,2026-07-02,I,TRN_TYPE_1,C,9797,TXN0000000000001643,018,2026-07-02
MO,CONTRACT_REF_NO_,MAKER_ID_164,2026-07-03,CHECKER_ID_1,2026-07-03,228588,2026-07-03,EVEN,C,A,N,6401,2026-07-03,E,WO,RA,RELEASE_BY_1,2026-07-03,RATE_ASSIGNE,2026-07-03,RATE_ASSIGN_,2026-07-03,I,TRN_TYPE_1,C,716,TXN0000000000001644,019,2026-07-03
MO,CONTRACT_REF_NO_,MAKER_ID_164,2026-07-04,CHECKER_ID_1,2026-07-04,207610,2026-07-04,EVEN,C,A,N,1701,2026-07-04,E,WO,RA,RELEASE_BY_1,2026-07-04,RATE_ASSIGNE,2026-07-04,RATE_ASSIGN_,2026-07-04,I,TRN_TYPE_1,C,203,TXN0000000000001645,020,2026-07-04
MO,CONTRACT_REF_NO_,MAKER_ID_164,2026-07-05,CHECKER_ID_1,2026-07-05,268522,2026-07-05,EVEN,C,A,N,2148,2026-07-05,E,WO,RA,RELEASE_BY_1,2026-07-05,RATE_ASSIGNE,2026-07-05,RATE_ASSIGN_,2026-07-05,I,TRN_TYPE_1,C,1578,TXN0000000000001646,021,2026-07-05
MO,CONTRACT_REF_NO_,MAKER_ID_164,2026-07-06,CHECKER_ID_1,2026-07-06,863622,2026-07-06,EVEN,C,A,N,3276,2026-07-06,E,WO,RA,RELEASE_BY_1,2026-07-06,RATE_ASSIGNE,2026-07-06,RATE_ASSIGN_,2026-07-06,I,TRN_TYPE_1,C,1453,TXN0000000000001647,022,2026-07-06
MO,CONTRACT_REF_NO_,MAKER_ID_164,2026-07-07,CHECKER_ID_1,2026-07-07,888265,2026-07-07,EVEN,C,A,N,8173,2026-07-07,E,WO,RA,RELEASE_BY_1,2026-07-07,RATE_ASSIGNE,2026-07-07,RATE_ASSIGN_,2026-07-07,I,TRN_TYPE_1,C,2193,TXN0000000000001648,023,2026-07-07
MO,CONTRACT_REF_NO_,MAKER_ID_164,2026-07-08,CHECKER_ID_1,2026-07-08,956847,2026-07-08,EVEN,C,A,N,7504,2026-07-08,E,WO,RA,RELEASE_BY_1,2026-07-08,RATE_ASSIGNE,2026-07-08,RATE_ASSIGN_,2026-07-08,I,TRN_TYPE_1,C,154,TXN0000000000001649,024,2026-07-08
MO,CONTRACT_REF_NO_,MAKER_ID_165,2026-07-09,CHECKER_ID_1,2026-07-09,493971,2026-07-09,EVEN,C,A,N,106,2026-07-09,E,WO,RA,RELEASE_BY_1,2026-07-09,RATE_ASSIGNE,2026-07-09,RATE_ASSIGN_,2026-07-09,I,TRN_TYPE_1,C,9285,TXN0000000000001650,025,2026-07-09
MO,CONTRACT_REF_NO_,MAKER_ID_165,2026-07-10,CHECKER_ID_1,2026-07-10,693392,2026-07-10,EVEN,C,A,N,9777,2026-07-10,E,WO,RA,RELEASE_BY_1,2026-07-10,RATE_ASSIGNE,2026-07-10,RATE_ASSIGN_,2026-07-10,I,TRN_TYPE_1,C,9203,TXN0000000000001651,001,2026-07-10
